FLUKE 289;  V1.16;  32760112 Ammann

To display full timestamps use Format Cells �m/d/y hh:mm:ss.0'

Start Time;Stop Time;Elapsed Time;Interval;Total readings;Intervals;Input Events;Session Name
25.08.2020 20:03:28;25.08.2020 20:13:26;0:09:58;0:00:01;606;599;14;Circuit 1
Max Time;Max;Average;Min;Min Time;Scaling;
25.08.2020 20:03:40;5,4262 A AC;3,8067 A AC;0,0000 A AC;25.08.2020 20:03:28;(none)

Reading;Sample;Start Time;Duration;Max Time;Max;Average;Min Time;Min;Description;Stop Time
351;Min;5,3182;25.08.2020 20:09:15,1
351;Max;5,3235;25.08.2020 20:09:15,8
352;Sample;5,3239;25.08.2020 20:09:15,9;5,31687
352;Max;5,3239;25.08.2020 20:09:15,9
352;Min;5,3065;25.08.2020 20:09:16,7
353;Sample;5,3069;25.08.2020 20:09:16,9;5,3062
353;Max;5,307;25.08.2020 20:09:17,0
353;Min;5,3052;25.08.2020 20:09:17,5
354;Sample;5,3062;25.08.2020 20:09:17,9;5,30575
354;Max;5,3066;25.08.2020 20:09:18,2
354;Min;5,3045;25.08.2020 20:09:18,7
355;Sample;5,3044;25.08.2020 20:09:18,9;5,30529
355;Max;5,3069;25.08.2020 20:09:19,3
355;Min;5,3039;25.08.2020 20:09:19,8
356;Sample;5,3053;25.08.2020 20:09:19,9;5,30561
356;Min;5,3042;25.08.2020 20:09:20,5
356;Max;5,307;25.08.2020 20:09:20,8
357;Sample;5,308;25.08.2020 20:09:20,9;5,30899
357;Min;5,3076;25.08.2020 20:09:21,3
357;Max;5,3104;25.08.2020 20:09:21,8
358;Sample;5,309;25.08.2020 20:09:21,9;5,30952222222222
358;Max;5,3115;25.08.2020 20:09:22,5
358;Min;5,307;25.08.2020 20:09:22,7
359;Sample;5,306;25.08.2020 20:09:22,8;5,3074
359;Max;5,3114;25.08.2020 20:09:23,3
359;Min;5,3043;25.08.2020 20:09:23,6
360;Sample;5,3072;25.08.2020 20:09:23,8;5,31987
360;Min;5,3072;25.08.2020 20:09:23,8
360;Max;5,3235;25.08.2020 20:09:24,6
361;Sample;5,3245;25.08.2020 20:09:24,8;5,32376
361;Min;5,3224;25.08.2020 20:09:25,1
361;Max;5,3252;25.08.2020 20:09:25,6
362;Sample;5,3224;25.08.2020 20:09:25,8;5,32409
362;Min;5,3224;25.08.2020 20:09:25,8
362;Max;5,3255;25.08.2020 20:09:26,1
363;Sample;5,3253;25.08.2020 20:09:26,8;5,32487
363;Min;5,3226;25.08.2020 20:09:27,4
363;Max;5,3261;25.08.2020 20:09:27,6
364;Sample;5,3268;25.08.2020 20:09:27,8;5,32631
364;Min;5,3251;25.08.2020 20:09:28,0
364;Max;5,3271;25.08.2020 20:09:28,4
365;Sample;5,3264;25.08.2020 20:09:28,8;5,32578
365;Max;5,3264;25.08.2020 20:09:28,8
365;Min;5,3252;25.08.2020 20:09:29,5
366;Sample;5,3252;25.08.2020 20:09:29,8;5,3248
366;Max;5,326;25.08.2020 20:09:30,0
366;Min;5,3218;25.08.2020 20:09:30,8
367;Sample;5,3206;25.08.2020 20:09:30,9;5,32078
367;Min;5,3195;25.08.2020 20:09:31,1
367;Max;5,3227;25.08.2020 20:09:31,4
368;Sample;5,3204;25.08.2020 20:09:31,9;5,32303
368;Min;5,3204;25.08.2020 20:09:31,9
368;Max;5,3259;25.08.2020 20:09:32,7
369;Sample;5,3247;25.08.2020 20:09:32,9;5,32391
369;Max;5,3247;25.08.2020 20:09:32,9
369;Min;5,3234;25.08.2020 20:09:33,7
370;Sample;5,3243;25.08.2020 20:09:33,9;5,32453
370;Min;5,3238;25.08.2020 20:09:34,2
370;Max;5,3253;25.08.2020 20:09:34,8
371;Sample;5,3253;25.08.2020 20:09:34,9;5,32514
371;Max;5,3253;25.08.2020 20:09:34,9
371;Min;5,3249;25.08.2020 20:09:35,8
372;Sample;5,3249;25.08.2020 20:09:35,9;5,32047
372;Max;5,3249;25.08.2020 20:09:35,9
372;Min;5,3186;25.08.2020 20:09:36,7
373;Sample;5,3182;25.08.2020 20:09:36,9;5,31857
373;Min;5,318;25.08.2020 20:09:37,0
373;Max;5,319;25.08.2020 20:09:37,6
374;Sample;5,3188;25.08.2020 20:09:37,9;5,31732
374;Max;5,3188;25.08.2020 20:09:37,9
374;Min;5,3162;25.08.2020 20:09:38,8
375;Sample;5,314;25.08.2020 20:09:38,9;5,31477777777778
375;Min;5,3131;25.08.2020 20:09:39,1
375;Max;5,3166;25.08.2020 20:09:39,4
376;Sample;5,3148;25.08.2020 20:09:39,8;5,31634
376;Min;5,3145;25.08.2020 20:09:40,0
376;Max;5,3187;25.08.2020 20:09:40,4
377;Sample;5,3159;25.08.2020 20:09:40,8;5,31544
377;Max;5,3159;25.08.2020 20:09:40,8
377;Min;5,3146;25.08.2020 20:09:41,5
378;Sample;5,3153;25.08.2020 20:09:41,8;5,31504
378;Max;5,3153;25.08.2020 20:09:41,8
378;Min;5,3148;25.08.2020 20:09:42,4
379;Sample;5,3154;25.08.2020 20:09:42,8;5,31571
379;Min;5,3152;25.08.2020 20:09:43,0
379;Max;5,3161;25.08.2020 20:09:43,7
380;Sample;5,3163;25.08.2020 20:09:43,8;5,3162
380;Max;5,3165;25.08.2020 20:09:44,0
380;Min;5,316;25.08.2020 20:09:44,2
381;Sample;5,3161;25.08.2020 20:09:44,8;5,31642
381;Min;5,3161;25.08.2020 20:09:44,8
381;Max;5,3168;25.08.2020 20:09:45,7
382;Sample;5,317;25.08.2020 20:09:45,8;5,31717
382;Min;5,317;25.08.2020 20:09:45,8
382;Max;5,3173;25.08.2020 20:09:46,5
383;Sample;5,3173;25.08.2020 20:09:46,8;5,31697
383;Max;5,3174;25.08.2020 20:09:47,5
383;Min;5,3145;25.08.2020 20:09:47,8
384;Sample;5,3139;25.08.2020 20:09:47,9;5,31614
384;Min;5,3129;25.08.2020 20:09:48,2
384;Max;5,3208;25.08.2020 20:09:48,7
385;Sample;5,3196;25.08.2020 20:09:48,9;5,31782
385;Max;5,3196;25.08.2020 20:09:48,9
385;Min;5,3165;25.08.2020 20:09:49,7
386;Sample;5,3163;25.08.2020 20:09:49,9;5,31668
386;Min;5,3158;25.08.2020 20:09:50,0
386;Max;5,3177;25.08.2020 20:09:50,7
387;Sample;5,3169;25.08.2020 20:09:50,9;5,3161
387;Max;5,3177;25.08.2020 20:09:51,0
387;Min;5,3132;25.08.2020 20:09:51,8
388;Sample;5,313;25.08.2020 20:09:51,9;5,31167
388;Max;5,313;25.08.2020 20:09:51,9
388;Min;5,3101;25.08.2020 20:09:52,4
389;Sample;5,3124;25.08.2020 20:09:52,9;5,30881
389;Max;5,3124;25.08.2020 20:09:52,9
389;Min;5,3051;25.08.2020 20:09:53,8
390;Sample;5,3054;25.08.2020 20:09:53,9;5,30805
390;Min;5,3054;25.08.2020 20:09:53,9
390;Max;5,3102;25.08.2020 20:09:54,7
391;Sample;5,3091;25.08.2020 20:09:54,9;5,30772
391;Min;5,3048;25.08.2020 20:09:55,4
391;Max;5,315;25.08.2020 20:09:55,8
392;Sample;5,3162;25.08.2020 20:09:55,9;5,31077777777778
392;Max;5,3162;25.08.2020 20:09:55,9
392;Min;5,3082;25.08.2020 20:09:56,3
393;Sample;5,3122;25.08.2020 20:09:56,8;5,31153
393;Max;5,3126;25.08.2020 20:09:57,0
393;Min;5,31;25.08.2020 20:09:57,7
394;Sample;5,3097;25.08.2020 20:09:57,8;5,30899
394;Max;5,3097;25.08.2020 20:09:57,8
394;Min;5,3082;25.08.2020 20:09:58,7
395;Sample;5,3085;25.08.2020 20:09:58,8;5,30914
395;Min;5,3085;25.08.2020 20:09:58,8
395;Max;5,31;25.08.2020 20:09:59,5
396;Sample;5,3096;25.08.2020 20:09:59,8;5,30959
396;Max;5,3101;25.08.2020 20:10:00,0
396;Min;5,3093;25.08.2020 20:10:00,4
397;Sample;5,3095;25.08.2020 20:10:00,8;5,30909
397;Max;5,3097;25.08.2020 20:10:01,0
397;Min;5,3069;25.08.2020 20:10:01,7
398;Sample;5,3071;25.08.2020 20:10:01,8;5,30748
398;Min;5,3065;25.08.2020 20:10:02,0
398;Max;5,3105;25.08.2020 20:10:02,7
399;Sample;5,3116;25.08.2020 20:10:02,8;5,31391
399;Min;5,3116;25.08.2020 20:10:02,8
399;Max;5,3151;25.08.2020 20:10:03,7
400;Sample;5,3141;25.08.2020 20:10:03,8;5,30824
400;Max;5,3141;25.08.2020 20:10:03,8
400;Min;5,3013;25.08.2020 20:10:04,6
401;Sample;5,3021;25.08.2020 20:10:04,8;5,30135
401;Max;5,3024;25.08.2020 20:10:05,0
401;Min;5,3004;25.08.2020 20:10:05,6
402;Sample;5,3004;25.08.2020 20:10:05,9;5,30147
402;Min;5,3004;25.08.2020 20:10:05,9
402;Max;5,3031;25.08.2020 20:10:06,8
403;Sample;5,3035;25.08.2020 20:10:06,9;5,30205
403;Max;5,3041;25.08.2020 20:10:07,0
403;Min;5,299;25.08.2020 20:10:07,7
404;Sample;5,2993;25.08.2020 20:10:07,9;5,29974
404;Min;5,2987;25.08.2020 20:10:08,1
404;Max;5,3027;25.08.2020 20:10:08,8
405;Sample;5,303;25.08.2020 20:10:08,9;5,30308
405;Min;5,3022;25.08.2020 20:10:09,6
405;Max;5,3036;25.08.2020 20:10:09,8
406;Sample;5,3034;25.08.2020 20:10:09,9;5,30301
406;Min;5,3024;25.08.2020 20:10:10,5
406;Max;5,3036;25.08.2020 20:10:10,8
407;Sample;5,3037;25.08.2020 20:10:10,9;5,30206
407;Min;5,2986;25.08.2020 20:10:11,6
407;Max;5,3099;25.08.2020 20:10:11,8
408;Sample;5,3149;25.08.2020 20:10:11,9;5,31336
408;Min;5,3115;25.08.2020 20:10:12,3
408;Max;5,3151;25.08.2020 20:10:12,8
409;Sample;5,3152;25.08.2020 20:10:12,9;5,31413
409;Max;5,3152;25.08.2020 20:10:12,9
409;Min;5,313;25.08.2020 20:10:13,6
410;Sample;5,3136;25.08.2020 20:10:13,9;4,9894375
410;Max;5,3136;25.08.2020 20:10:13,9
410;Min;2,857;25.08.2020 20:10:14,6
411;Sample;1,4046;25.08.2020 20:10:14,7;1,4046
411;Max;1,4046;25.08.2020 20:10:14,7
411;Min;1,4046;25.08.2020 20:10:14,7
412;Sample;0,8034;25.08.2020 20:10:14,8;0,6163
412;Max;0,8034;25.08.2020 20:10:14,8
412;Min;0,4803;25.08.2020 20:10:15,0
413;Sample;0,4517;25.08.2020 20:10:15,1;0,439171428571429
413;Max;0,4517;25.08.2020 20:10:15,1
413;Min;0,4348;25.08.2020 20:10:15,7
414;Sample;0,4345;25.08.2020 20:10:15,8;0,43362
414;Max;0,4345;25.08.2020 20:10:15,8
414;Min;0,433;25.08.2020 20:10:16,6
415;Sample;0,4331;25.08.2020 20:10:16,8;0,43286
415;Max;0,4331;25.08.2020 20:10:16,8
415;Min;0,4325;25.08.2020 20:10:17,7
416;Sample;0,4324;25.08.2020 20:10:17,8;0,4324
416;Max;0,4325;25.08.2020 20:10:17,9
416;Min;0,4323;25.08.2020 20:10:18,5
417;Sample;0,4323;25.08.2020 20:10:18,8;0,43211
417;Max;0,4323;25.08.2020 20:10:18,8
417;Min;0,4319;25.08.2020 20:10:19,7
418;Sample;0,4319;25.08.2020 20:10:19,8;0,43179
418;Max;0,4319;25.08.2020 20:10:19,8
418;Min;0,4317;25.08.2020 20:10:20,4
419;Sample;0,4317;25.08.2020 20:10:20,8;0,43164
419;Max;0,4317;25.08.2020 20:10:20,8
419;Min;0,4316;25.08.2020 20:10:21,2
420;Sample;0,4316;25.08.2020 20:10:21,8;0,43152
420;Max;0,4316;25.08.2020 20:10:21,8
420;Min;0,4315;25.08.2020 20:10:22,1
421;Sample;0,4315;25.08.2020 20:10:22,9;0,43141
421;Max;0,4315;25.08.2020 20:10:22,9
421;Min;0,4313;25.08.2020 20:10:23,7
422;Sample;0,4312;25.08.2020 20:10:23,9;0,43097
422;Max;0,4312;25.08.2020 20:10:23,9
422;Min;0,4307;25.08.2020 20:10:24,8
423;Sample;0,4306;25.08.2020 20:10:24,9;0,43038
423;Max;0,4306;25.08.2020 20:10:24,9
423;Min;0,4302;25.08.2020 20:10:25,6
424;Sample;0,4301;25.08.2020 20:10:25,9;0,43004
424;Max;0,4301;25.08.2020 20:10:25,9
424;Min;0,43;25.08.2020 20:10:26,3
425;Sample;0,43;25.08.2020 20:10:26,9;0,42998
425;Max;0,43;25.08.2020 20:10:26,9
425;Min;0,4299;25.08.2020 20:10:27,7
426;Sample;0,4299;25.08.2020 20:10:27,9;0,42985
426;Max;0,4299;25.08.2020 20:10:27,9
426;Min;0,4298;25.08.2020 20:10:28,4
427;Sample;0,4298;25.08.2020 20:10:28,9;0,42993
427;Min;0,4298;25.08.2020 20:10:28,9
427;Max;0,43;25.08.2020 20:10:29,5
428;Sample;0,43;25.08.2020 20:10:29,9;0,43
428;Max;0,43;25.08.2020 20:10:29,9
428;Min;0,43;25.08.2020 20:10:29,9
429;Sample;0,43;25.08.2020 20:10:30,8;0,43006
429;Min;0,43;25.08.2020 20:10:30,8
429;Max;0,4301;25.08.2020 20:10:31,2
430;Sample;0,4301;25.08.2020 20:10:31,8;0,4301
430;Max;0,4301;25.08.2020 20:10:31,8
430;Min;0,4301;25.08.2020 20:10:31,8
431;Sample;0,4301;25.08.2020 20:10:32,8;0,4301
431;Max;0,4301;25.08.2020 20:10:32,8
431;Min;0,4301;25.08.2020 20:10:32,8
432;Sample;0,4301;25.08.2020 20:10:33,8;0,42997
432;Max;0,4301;25.08.2020 20:10:33,8
432;Min;0,4299;25.08.2020 20:10:34,3
433;Sample;0,43;25.08.2020 20:10:34,8;0,43031
433;Min;0,43;25.08.2020 20:10:34,8
433;Max;0,4306;25.08.2020 20:10:35,6
434;Sample;0,4306;25.08.2020 20:10:35,8;0,4308
434;Min;0,4306;25.08.2020 20:10:35,8
434;Max;0,4309;25.08.2020 20:10:36,4
435;Sample;0,4309;25.08.2020 20:10:36,8;0,43106
435;Min;0,4309;25.08.2020 20:10:36,8
435;Max;0,4312;25.08.2020 20:10:37,6
436;Sample;0,4312;25.08.2020 20:10:37,8;0,43123
436;Min;0,4312;25.08.2020 20:10:37,8
436;Max;0,4313;25.08.2020 20:10:38,6
437;Sample;0,4313;25.08.2020 20:10:38,8;0,4313
437;Max;0,4313;25.08.2020 20:10:38,8
437;Min;0,4313;25.08.2020 20:10:38,8
438;Sample;0,4312;25.08.2020 20:10:39,9;0,4312
438;Max;0,4312;25.08.2020 20:10:39,9
438;Min;0,4312;25.08.2020 20:10:39,9
439;Sample;0,4312;25.08.2020 20:10:40,9;0,4312
439;Max;0,4312;25.08.2020 20:10:40,9
439;Min;0,4312;25.08.2020 20:10:40,9
440;Sample;0,4312;25.08.2020 20:10:41,9;0,4312
440;Max;0,4312;25.08.2020 20:10:41,9
440;Min;0,4312;25.08.2020 20:10:41,9
441;Sample;0,4312;25.08.2020 20:10:42,9;0,4312
441;Max;0,4312;25.08.2020 20:10:42,9
441;Min;0,4312;25.08.2020 20:10:42,9
442;Sample;0,4312;25.08.2020 20:10:43,9;0,4312
442;Max;0,4312;25.08.2020 20:10:43,9
442;Min;0,4312;25.08.2020 20:10:43,9
443;Sample;0,4312;25.08.2020 20:10:44,9;0,43122
443;Min;0,4312;25.08.2020 20:10:44,9
443;Max;0,4313;25.08.2020 20:10:45,5
444;Sample;0,4312;25.08.2020 20:10:45,9;0,4312
444;Max;0,4312;25.08.2020 20:10:45,9
444;Min;0,4312;25.08.2020 20:10:45,9
445;Sample;0,4312;25.08.2020 20:10:46,9;0,43123
445;Min;0,4312;25.08.2020 20:10:46,9
445;Max;0,4313;25.08.2020 20:10:47,6
446;Sample;0,4313;25.08.2020 20:10:47,9;0,431244444444444
446;Max;0,4313;25.08.2020 20:10:47,9
446;Min;0,4312;25.08.2020 20:10:48,3
447;Sample;0,4312;25.08.2020 20:10:48,8;0,4312
447;Max;0,4312;25.08.2020 20:10:48,8
447;Min;0,4312;25.08.2020 20:10:48,8
448;Sample;0,4312;25.08.2020 20:10:49,8;0,4312
448;Max;0,4312;25.08.2020 20:10:49,8
448;Min;0,4312;25.08.2020 20:10:49,8
449;Sample;0,4312;25.08.2020 20:10:50,8;0,43111
449;Max;0,4312;25.08.2020 20:10:50,8
449;Min;0,4311;25.08.2020 20:10:50,9
450;Sample;0,4311;25.08.2020 20:10:51,8;0,43098
450;Max;0,4311;25.08.2020 20:10:51,8
450;Min;0,4307;25.08.2020 20:10:52,7
451;Sample;0,4306;25.08.2020 20:10:52,8;0,43042
451;Max;0,4306;25.08.2020 20:10:52,8
451;Min;0,4303;25.08.2020 20:10:53,4
452;Sample;0,4302;25.08.2020 20:10:53,8;0,43014
452;Max;0,4302;25.08.2020 20:10:53,8
452;Min;0,4301;25.08.2020 20:10:54,2
453;Sample;0,4301;25.08.2020 20:10:54,8;0,43001
453;Max;0,4301;25.08.2020 20:10:54,8
453;Min;0,43;25.08.2020 20:10:54,9
454;Sample;0,43;25.08.2020 20:10:55,8;0,42997
454;Max;0,43;25.08.2020 20:10:55,8
454;Min;0,4299;25.08.2020 20:10:56,6
455;Sample;0,4299;25.08.2020 20:10:56,9;0,42982
455;Max;0,4299;25.08.2020 20:10:56,9
455;Min;0,4297;25.08.2020 20:10:57,6
456;Sample;0,4297;25.08.2020 20:10:57,9;0,42963
456;Max;0,4297;25.08.2020 20:10:57,9
456;Min;0,4296;25.08.2020 20:10:58,2
457;Sample;0,4296;25.08.2020 20:10:58,9;0,42953
457;Max;0,4296;25.08.2020 20:10:58,9
457;Min;0,4295;25.08.2020 20:10:59,1
458;Sample;0,4296;25.08.2020 20:10:59,9;0,42977
458;Min;0,4296;25.08.2020 20:10:59,9
458;Max;0,4299;25.08.2020 20:11:00,6
459;Sample;0,4299;25.08.2020 20:11:00,9;0,42994
459;Min;0,4299;25.08.2020 20:11:00,9
459;Max;0,43;25.08.2020 20:11:01,0
460;Sample;0,43;25.08.2020 20:11:01,9;0,43002
460;Min;0,43;25.08.2020 20:11:01,9
460;Max;0,4301;25.08.2020 20:11:02,7
461;Sample;0,4301;25.08.2020 20:11:02,9;0,4301
461;Max;0,4301;25.08.2020 20:11:02,9
461;Min;0,4301;25.08.2020 20:11:02,9
462;Sample;0,4301;25.08.2020 20:11:03,9;0,4301
462;Max;0,4301;25.08.2020 20:11:03,9
462;Min;0,4301;25.08.2020 20:11:03,9
463;Sample;0,4301;25.08.2020 20:11:04,8;0,4301
463;Max;0,4301;25.08.2020 20:11:04,8
463;Min;0,4301;25.08.2020 20:11:04,8
464;Sample;0,4301;25.08.2020 20:11:05,8;0,43011
464;Min;0,4301;25.08.2020 20:11:05,8
464;Max;0,4302;25.08.2020 20:11:06,3
465;Sample;0,4301;25.08.2020 20:11:06,8;0,43017
465;Min;0,4301;25.08.2020 20:11:06,8
465;Max;0,4302;25.08.2020 20:11:07,1
466;Sample;0,4302;25.08.2020 20:11:07,8;0,43019
466;Max;0,4302;25.08.2020 20:11:07,8
466;Min;0,4301;25.08.2020 20:11:08,1
467;Sample;0,4302;25.08.2020 20:11:08,8;0,43016
467;Max;0,4302;25.08.2020 20:11:08,8
467;Min;0,4301;25.08.2020 20:11:08,9
468;Sample;0,4302;25.08.2020 20:11:09,8;0,43026
468;Min;0,4302;25.08.2020 20:11:09,8
468;Max;0,4303;25.08.2020 20:11:10,2
469;Sample;0,4303;25.08.2020 20:11:10,8;0,43038
469;Min;0,4303;25.08.2020 20:11:10,8
469;Max;0,4304;25.08.2020 20:11:11,0
470;Sample;0,4304;25.08.2020 20:11:11,8;0,43025
470;Max;0,4304;25.08.2020 20:11:11,8
470;Min;0,4302;25.08.2020 20:11:12,2
471;Sample;0,4302;25.08.2020 20:11:12,8;0,43012
471;Max;0,4302;25.08.2020 20:11:12,8
471;Min;0,4301;25.08.2020 20:11:12,9
472;Sample;0,4301;25.08.2020 20:11:13,9;0,43013
472;Min;0,4301;25.08.2020 20:11:13,9
472;Max;0,4302;25.08.2020 20:11:14,6
473;Sample;0,4302;25.08.2020 20:11:14,9;0,43028
473;Min;0,4302;25.08.2020 20:11:14,9
473;Max;0,4303;25.08.2020 20:11:15,1
474;Sample;0,4303;25.08.2020 20:11:15,9;0,4303
474;Max;0,4303;25.08.2020 20:11:15,9
474;Min;0,4303;25.08.2020 20:11:15,9
475;Sample;0,4303;25.08.2020 20:11:16,9;0,43038
475;Min;0,4303;25.08.2020 20:11:16,9
475;Max;0,4305;25.08.2020 20:11:17,8
476;Sample;0,4305;25.08.2020 20:11:17,9;0,4305
476;Max;0,4305;25.08.2020 20:11:17,9
476;Min;0,4305;25.08.2020 20:11:17,9
477;Sample;0,4306;25.08.2020 20:11:18,9;0,4306
477;Max;0,4306;25.08.2020 20:11:18,9
477;Min;0,4306;25.08.2020 20:11:18,9
478;Sample;0,4306;25.08.2020 20:11:19,9;0,4306
478;Max;0,4306;25.08.2020 20:11:19,9
478;Min;0,4306;25.08.2020 20:11:19,9
479;Sample;0,4306;25.08.2020 20:11:20,9;0,4306
479;Max;0,4306;25.08.2020 20:11:20,9
479;Min;0,4306;25.08.2020 20:11:20,9
480;Sample;0,4306;25.08.2020 20:11:21,9;0,4306
480;Max;0,4306;25.08.2020 20:11:21,9
480;Min;0,4306;25.08.2020 20:11:21,9
481;Sample;0,4306;25.08.2020 20:11:22,8;0,4306
481;Max;0,4306;25.08.2020 20:11:22,8
481;Min;0,4306;25.08.2020 20:11:22,8
482;Sample;0,4306;25.08.2020 20:11:23,8;0,43054
482;Max;0,4306;25.08.2020 20:11:23,8
482;Min;0,4305;25.08.2020 20:11:24,2
483;Sample;0,4305;25.08.2020 20:11:24,8;0,43047
483;Max;0,4305;25.08.2020 20:11:24,8
483;Min;0,4304;25.08.2020 20:11:25,1
484;Sample;0,4305;25.08.2020 20:11:25,8;0,4305
484;Max;0,4305;25.08.2020 20:11:25,8
484;Min;0,4305;25.08.2020 20:11:25,8
485;Sample;0,4305;25.08.2020 20:11:26,8;0,4305
485;Max;0,4305;25.08.2020 20:11:26,8
485;Min;0,4305;25.08.2020 20:11:26,8
486;Sample;0,4305;25.08.2020 20:11:27,8;0,4305
486;Max;0,4305;25.08.2020 20:11:27,8
486;Min;0,4305;25.08.2020 20:11:27,8
487;Sample;0,4305;25.08.2020 20:11:28,8;0,43051
487;Min;0,4305;25.08.2020 20:11:28,8
487;Max;0,4306;25.08.2020 20:11:29,7
488;Sample;0,4306;25.08.2020 20:11:29,8;0,4306
488;Max;0,4306;25.08.2020 20:11:29,8
488;Min;0,4306;25.08.2020 20:11:29,8
489;Sample;0,4306;25.08.2020 20:11:30,9;0,4306
489;Max;0,4306;25.08.2020 20:11:30,9
489;Min;0,4306;25.08.2020 20:11:30,9
490;Sample;0,4306;25.08.2020 20:11:31,9;0,43069
490;Min;0,4306;25.08.2020 20:11:31,9
490;Max;0,4307;25.08.2020 20:11:32,0
491;Sample;0,4307;25.08.2020 20:11:32,9;0,43066
491;Max;0,4307;25.08.2020 20:11:32,9
491;Min;0,4306;25.08.2020 20:11:33,0
492;Sample;0,4307;25.08.2020 20:11:33,9;0,4307
492;Max;0,4307;25.08.2020 20:11:33,9
492;Min;0,4307;25.08.2020 20:11:33,9
493;Sample;0,4307;25.08.2020 20:11:34,9;0,4307
493;Max;0,4307;25.08.2020 20:11:34,9
493;Min;0,4307;25.08.2020 20:11:34,9
494;Sample;0,4307;25.08.2020 20:11:35,9;0,43066
494;Max;0,4307;25.08.2020 20:11:35,9
494;Min;0,4306;25.08.2020 20:11:36,5
495;Sample;0,4306;25.08.2020 20:11:36,9;0,43022
495;Max;0,4306;25.08.2020 20:11:36,9
495;Min;0,4299;25.08.2020 20:11:37,8
496;Sample;0,4298;25.08.2020 20:11:37,9;0,42955
496;Max;0,4298;25.08.2020 20:11:37,9
496;Min;0,4293;25.08.2020 20:11:38,7
497;Sample;0,4292;25.08.2020 20:11:38,9;0,429
497;Max;0,4292;25.08.2020 20:11:38,9
497;Min;0,4288;25.08.2020 20:11:39,7
498;Sample;0,4287;25.08.2020 20:11:39,9;0,428477777777778
498;Max;0,4287;25.08.2020 20:11:39,9
498;Min;0,4283;25.08.2020 20:11:40,6
499;Sample;0,4282;25.08.2020 20:11:40,8;0,42807
499;Max;0,4282;25.08.2020 20:11:40,8
499;Min;0,428;25.08.2020 20:11:41,3
500;Sample;0,4279;25.08.2020 20:11:41,8;0,42781
500;Max;0,4279;25.08.2020 20:11:41,8
500;Min;0,4277;25.08.2020 20:11:42,5
501;Sample;0,4277;25.08.2020 20:11:42,8;0,42765
501;Max;0,4277;25.08.2020 20:11:42,8
501;Min;0,4276;25.08.2020 20:11:43,3
502;Sample;0,4276;25.08.2020 20:11:43,8;0,42752
502;Max;0,4276;25.08.2020 20:11:43,8
502;Min;0,4275;25.08.2020 20:11:44,0
503;Sample;0,4274;25.08.2020 20:11:44,8;0,42747
503;Min;0,4274;25.08.2020 20:11:44,8
503;Max;0,4275;25.08.2020 20:11:45,1
504;Sample;0,4275;25.08.2020 20:11:45,8;0,42761
504;Min;0,4275;25.08.2020 20:11:45,8
504;Max;0,4277;25.08.2020 20:11:46,5
505;Sample;0,4277;25.08.2020 20:11:46,8;0,42761
505;Max;0,4277;25.08.2020 20:11:46,8
505;Min;0,4276;25.08.2020 20:11:46,9
506;Sample;0,4276;25.08.2020 20:11:47,8;0,42755
506;Max;0,4276;25.08.2020 20:11:47,8
506;Min;0,4275;25.08.2020 20:11:48,4
507;Sample;0,4275;25.08.2020 20:11:48,9;0,4275
507;Max;0,4275;25.08.2020 20:11:48,9
507;Min;0,4275;25.08.2020 20:11:48,9
508;Sample;0,4275;25.08.2020 20:11:49,9;0,42762
508;Min;0,4275;25.08.2020 20:11:49,9
508;Max;0,4277;25.08.2020 20:11:50,6
509;Sample;0,4278;25.08.2020 20:11:50,9;0,42799
509;Min;0,4278;25.08.2020 20:11:50,9
509;Max;0,4282;25.08.2020 20:11:51,8
510;Sample;0,4282;25.08.2020 20:11:51,9;0,42825
510;Min;0,4282;25.08.2020 20:11:51,9
510;Max;0,4283;25.08.2020 20:11:52,4
511;Sample;0,4283;25.08.2020 20:11:52,9;0,4283
511;Max;0,4283;25.08.2020 20:11:52,9
511;Min;0,4283;25.08.2020 20:11:52,9
512;Sample;0,4283;25.08.2020 20:11:53,9;0,42834
512;Min;0,4283;25.08.2020 20:11:53,9
512;Max;0,4284;25.08.2020 20:11:54,5
513;Sample;0,4284;25.08.2020 20:11:54,9;0,42855
513;Min;0,4284;25.08.2020 20:11:54,9
513;Max;0,4287;25.08.2020 20:11:55,7
514;Sample;0,4287;25.08.2020 20:11:55,9;0,428811111111111
514;Min;0,4287;25.08.2020 20:11:55,9
514;Max;0,4289;25.08.2020 20:11:56,3
515;Sample;0,4288;25.08.2020 20:11:56,8;0,42877
515;Max;0,4288;25.08.2020 20:11:56,8
515;Min;0,4287;25.08.2020 20:11:57,5
516;Sample;0,4287;25.08.2020 20:11:57,8;0,42864
516;Max;0,4287;25.08.2020 20:11:57,8
516;Min;0,4286;25.08.2020 20:11:58,2
517;Sample;0,4285;25.08.2020 20:11:58,8;0,4285
517;Max;0,4285;25.08.2020 20:11:58,8
517;Min;0,4285;25.08.2020 20:11:58,8
518;Sample;0,4285;25.08.2020 20:11:59,8;0,4285
518;Max;0,4285;25.08.2020 20:11:59,8
518;Min;0,4285;25.08.2020 20:11:59,8
519;Sample;0,4285;25.08.2020 20:12:00,8;0,4285
519;Max;0,4285;25.08.2020 20:12:00,8
519;Min;0,4285;25.08.2020 20:12:00,8
520;Sample;0,4285;25.08.2020 20:12:01,8;0,42864
520;Min;0,4285;25.08.2020 20:12:01,8
520;Max;0,4288;25.08.2020 20:12:02,7
